ID_num,dest_ip,source_mac,dest_mac,packet_count,packet_per_sec,byte_count,byte_per_sec,tcp_flags,connection_attempts,unique_ports,protocol,label
202,192.168.12.169,a2:ca:87:f1:b6:0b,48:13:0f:65:0e:21,8,3.73,182,211.23,,0,0,ARP,Normal
203,40.111.155.71,84:a1:01:b2:2f:c0,07:63:19:f7:a4:98,1272,204,123847,77808,ACK,4,6,TCP,DDoS
204,221.139.83.186,24:11:e1:33:08:ab,20:09:7c:ad:d6:73,414,92,6541,2323,SYN,68,6,TCP,Brute Force
205,88.52.235.58,cf:f8:85:a8:14:2f,1f:0a:4e:87:c3:25,367,79,18625,5323,ACK,152,5,TCP,Brute Force
206,192.168.62.222,d7:83:7f:1c:82:ff,59:aa:f0:e0:35:51,4,4.88,1437,319.44,,0,0,ARP,Normal
207,163.24.194.226,69:a2:57:54:8f:cd,ac:ee:f9:a3:8e:26,390,49,37737,3567,,44,4,ARP,ARP Poisoning
208,119.247.81.12,c3:6c:88:fe:3e:dc,4b:86:e0:77:42:bc,21,14,1718,233,NONE,3,3,ARP,ARP Poisoning
209,214.14.80.213,59:12:6f:04:04:27,6f:95:65:6f:d2:62,2144,730,82162,105805,ACK,2,1,UDP,DDoS
210,192.168.244.231,65:d8:61:f3:31:72,9e:50:c1:9e:06:33,11,0.8,643,378.25,,0,0,ARP,Normal
211,199.235.150.132,32:26:d5:9d:ab:ba,01:d2:95:bf:89:0b,91,14,1416,134,NONE,3,2,ARP,ARP Poisoning
212,227.155.12.176,20:a5:cc:4b:11:61,9f:32:7a:c6:5e:e8,2734,811,135354,143368,SYN,9,1,UDP,DDoS
213,223.83.54.234,d3:03:d6:dd:af:db,20:d5:54:3f:16:b4,1079,875,192570,60728,SYN,2,6,TCP,DDoS
214,134.105.72.249,39:47:e1:a3:9e:21,d6:60:86:61:e2:6a,179,28,3032,3072,SYN,78,45,TCP,Port Scanning
215,54.124.178.44,a3:33:7d:fe:27:21,97:98:f8:69:92:ea,459,21,59039,2942,,118,3,ARP,ARP Poisoning
216,248.175.70.2,2a:b0:b6:1b:1a:65,80:17:1c:16:28:ee,260,68,13751,12417,SYN,190,1,TCP,Brute Force
217,160.240.55.27,fc:5c:6a:a8:60:f6,0a:6e:65:d3:1f:f2,210,96,2359,7411,SYN,156,6,TCP,Brute Force
218,176.178.202.124,d8:24:dd:c7:98:bf,70:ff:d9:05:57:92,97,13,3650,1685,RST,17,18,UDP,Normal
219,192.168.14.235,ee:1d:a8:ee:96:07,02:28:8f:7a:a1:34,19,1.69,337,412.66,,0,0,ARP,Normal
220,74.88.3.150,4f:94:59:c3:a1:08,c4:7b:cd:37:44:0f,392,44,11716,9333,SYN,108,5,TCP,Brute Force
221,101.162.117.140,b7:40:23:91:0e:cd,35:b7:e0:ad:7a:49,347,41,53517,4152,,176,2,ARP,ARP Poisoning
222,219.200.252.120,7b:e7:04:58:2a:3e,1f:d5:f2:9d:d1:21,2098,245,80980,95406,ACK,8,8,ICMP,DDoS
223,192.168.204.84,90:84:f7:d8:70:29,e7:cb:f0:11:9f:f8,11,1.53,1345,359.84,,0,0,ARP,Normal
224,154.188.79.88,41:5e:9e:50:70:a3,16:9d:0c:e5:dc:3b,182,47,18040,8112,SYN,93,3,TCP,Brute Force
225,77.57.4.94,01:f4:8f:bb:7e:0d,04:04:eb:b7:0f:26,73,18,1499,518,NONE,4,3,ARP,ARP Poisoning
226,192.168.235.207,10:2d:d0:73:f3:53,ad:7d:c8:81:bf:b4,3,0.69,198,443.66,,0,0,ARP,Normal
227,241.77.147.115,87:0e:17:37:7a:d2,76:90:75:34:28:62,475,16,15835,10340,SYN,63,7,TCP,Brute Force
228,192.168.173.181,2c:4a:72:c2:8f:da,80:a2:e5:fe:35:ba,6,2.05,914,331.9,,0,0,ARP,Normal
229,234.177.219.33,57:30:65:49:32:12,7c:1d:cc:45:68:ae,87,8,1480,63,NONE,4,2,ARP,ARP Poisoning
230,228.49.209.37,01:15:4f:49:5f:e4,8b:86:e8:3f:a4:eb,177,29,4102,1017,SYN,38,23,TCP,Port Scanning
231,59.174.117.163,0e:05:28:a6:67:4a,a1:38:c6:79:ed:1d,3094,861,133760,123719,ACK,8,1,TCP,DDoS
232,194.170.87.219,b1:c9:c3:6e:ca:ba,82:c1:27:ee:9c:de,38,17,704,350,NONE,1,3,ARP,ARP Poisoning
233,181.191.9.193,74:4b:2e:c0:5e:35,dd:d2:f1:74:0b:85,1781,750,125219,22204,SYN,5,2,TCP,DDoS
234,84.124.55.236,b9:e2:9c:d8:84:97,fa:0e:22:15:b9:1a,355,16,43141,4347,,50,3,ARP,ARP Poisoning
235,90.124.174.16,f7:39:f0:72:0a:49,15:bc:6a:76:7e:40,4237,279,87901,91862,SYN,8,6,TCP,DDoS
236,5.50.12.175,3f:a9:21:69:d7:3a,3f:69:06:71:e4:2a,99,8,379,64,NONE,1,2,ARP,ARP Poisoning
237,58.101.180.87,41:81:02:42:a1:fc,44:2d:4d:a5:4c:9e,20,5,465,62,NONE,3,1,ARP,ARP Poisoning
238,225.134.188.45,5c:9d:82:bb:a5:34,a5:ac:82:cf:ae:72,4986,538,168828,108446,SYN,6,5,UDP,DDoS
239,198.120.250.161,6b:1d:3b:c2:a0:52,12:a3:fc:86:03:30,141,33,5689,3201,SYN,33,22,TCP,Port Scanning
240,251.61.86.117,fa:df:98:6e:b3:b4,52:02:02:d2:86:5f,70,42,8911,2473,SYN,68,45,TCP,Port Scanning
241,202.167.130.44,cc:c8:2a:da:c3:90,42:c5:90:0b:8b:e3,2734,938,169755,104424,ACK,7,9,TCP,DDoS
242,242.74.25.200,d8:1f:f0:f8:ef:8f,67:66:26:8e:b7:47,3309,857,78785,27888,SYN,9,7,TCP,DDoS
243,141.172.121.97,0f:f9:8c:aa:31:4f,cf:87:98:5e:c5:23,72,15,2194,1727,SYN,15,19,TCP,Normal
244,82.161.19.204,d3:52:76:66:b4:d7,2b:03:c0:71:d9:67,487,18,50517,3814,,159,1,ARP,ARP Poisoning
245,143.216.172.133,67:ea:1c:ee:d4:c0,bd:de:ec:17:75:a2,160,48,9430,1872,SYN,90,33,UDP,Port Scanning
246,179.251.138.230,fc:c6:5b:06:f8:44,73:79:7d:be:f3:93,94,49,3363,1589,FIN,18,15,ICMP,Normal
247,254.113.251.66,ad:a9:43:e4:3c:e9,48:ad:8e:c6:32:21,39,11,1916,157,NONE,2,4,ARP,ARP Poisoning
248,111.171.237.224,cb:71:b3:9a:ab:7c,d1:a3:fe:52:9f:15,49,17,1820,444,NONE,3,4,ARP,ARP Poisoning
249,32.108.101.249,61:c8:57:03:8e:c4,ca:27:7c:18:57:c6,4708,396,102801,59233,SYN,1,7,TCP,DDoS
250,91.109.62.177,bf:57:2f:3f:74:80,08:cd:af:99:b7:a8,1374,260,78562,140994,NONE,1,7,UDP,DDoS
251,77.35.152.15,d6:d0:3c:ff:64:92,8c:87:61:c1:34:da,448,41,18265,7551,SYN,106,8,TCP,Brute Force
252,96.134.62.153,63:be:19:b4:70:8d,fa:54:b7:7b:b6:c6,85,6,306,370,NONE,3,3,ARP,ARP Poisoning
253,65.48.186.126,90:2c:63:16:91:40,0a:61:cc:64:80:94,79,48,2107,1093,ACK,9,9,TCP,Normal
254,87.101.254.10,de:1a:fa:b4:be:55,ef:8f:fe:21:1b:82,4586,285,85484,123847,SYN,5,9,ICMP,DDoS
255,192.136.86.37,09:9e:cc:ff:e3:38,2b:3a:7a:ef:97:87,253,17,98141,4681,,111,5,ARP,ARP Poisoning
256,248.68.32.90,7d:a2:b0:f7:5f:73,40:0e:a9:a3:11:2e,62,38,944,1793,SYN,71,68,TCP,Port Scanning
257,192.168.170.108,5d:60:bd:39:18:c0,61:28:23:34:66:f1,12,6.71,3054,739.64,FIN,3,1,TCP,Normal
258,81.95.138.99,56:f7:27:9a:1b:ad,4a:a0:99:b7:e3:27,34,36,711,497,PSH,9,5,ICMP,Normal
259,92.100.129.109,be:1a:5b:c7:04:f7,ad:12:84:41:9c:bd,67,13,1914,1443,ACK,2,8,TCP,Normal
260,186.189.50.225,28:59:79:11:d3:33,ff:59:b6:d8:a3:22,17,10,2097,348,PSH,4,9,ICMP,Normal
261,61.83.92.196,ad:a5:5e:4e:23:e8,75:89:e4:8a:4e:23,3641,772,111496,147211,SYN,5,2,UDP,DDoS
262,54.220.64.236,42:6a:d9:88:fd:c1,b9:f3:7c:04:91:cb,55,29,3549,1700,FIN,19,8,UDP,Normal
263,218.138.201.79,ed:78:56:df:74:3f,6e:c3:34:de:20:02,2493,277,138948,35549,NONE,5,4,TCP,DDoS
264,91.71.20.88,68:83:b6:cc:d7:92,b2:4d:6f:fb:62:25,231,27,2273,14468,SYN,156,6,TCP,Brute Force
265,221.162.5.55,93:11:62:bc:a1:7b,dc:e7:74:38:7a:e2,242,69,18382,7776,SYN,120,9,TCP,Brute Force
266,100.249.226.141,a4:ab:a8:ff:9b:f3,79:93:7f:8d:9a:53,245,47,8801,2318,SYN,63,26,UDP,Port Scanning
267,3.203.72.19,c1:2f:d0:b6:1a:7a,c4:fa:57:61:ed:ad,135,68,1419,10806,SYN,131,3,TCP,Brute Force
268,82.138.188.125,a8:1a:ba:aa:51:6a,c2:82:48:0b:01:ca,286,21,19622,7372,SYN,174,5,TCP,Brute Force
269,205.165.188.247,92:6a:11:2e:ca:df,34:be:5a:db:32:68,454,22,1661,12235,SYN,168,6,TCP,Brute Force
270,152.98.252.27,33:0d:60:ff:8a:cb,26:9a:88:c6:46:cc,3199,662,67346,92519,SYN,9,5,TCP,DDoS
271,64.39.140.142,26:f5:02:31:cb:a2,19:29:58:7a:27:72,25,46,1301,349,URG,6,14,ICMP,Normal
272,136.199.132.170,72:dd:5b:db:88:f0,3c:6c:f6:f8:3e:4e,402,13,34936,3523,,46,5,ARP,ARP Poisoning
273,228.212.214.160,47:00:70:29:57:dc,51:78:52:43:7a:b2,321,12,3844,3194,SYN,55,4,TCP,Brute Force
274,102.101.164.164,a7:eb:da:e2:e4:32,a5:e9:54:3f:ce:fd,4394,396,195598,100247,SYN,6,2,TCP,DDoS
275,32.218.126.31,48:5d:62:87:d6:5a,cb:02:a5:87:03:21,77,9,2624,590,NONE,7,3,ICMP,Normal
276,136.45.253.89,10:25:01:05:55:54,ca:d5:d1:d3:aa:67,426,37,27955,2342,,181,5,ARP,ARP Poisoning
277,23.99.85.17,e4:b5:c1:87:df:e1,7d:7c:23:08:2c:13,358,71,16917,11737,ACK,194,2,TCP,Brute Force
278,154.91.206.220,0b:94:f1:03:ab:83,6a:dc:85:77:85:90,59,37,4485,1581,NONE,3,11,ICMP,Normal
279,3.182.206.198,3b:e3:16:32:51:95,51:99:93:48:2a:34,1373,269,59027,86962,SYN,8,5,UDP,DDoS
280,35.248.219.247,8e:7b:6f:e6:b1:0a,80:2b:22:ba:f1:68,98,14,2716,1468,SYN,21,96,TCP,Port Scanning
281,24.181.89.7,61:d2:bc:64:6f:4f,e9:44:3a:ee:e0:d5,4407,760,138151,136755,SYN,3,1,TCP,DDoS
282,126.242.125.239,78:37:b1:a3:97:6d,ec:89:30:3f:2e:0c,477,52,9319,4995,ACK,139,6,TCP,Brute Force
283,244.7.205.152,d4:f3:15:01:e1:de,86:b2:c0:4e:24:06,258,47,5262,3349,SYN,98,84,TCP,Port Scanning
284,61.241.79.21,a2:22:06:a7:1b:d2,17:54:c0:5e:72:4f,143,47,2124,3116,SYN,76,89,TCP,Port Scanning
285,113.23.112.2,3c:71:db:46:7d:fa,60:17:33:3d:43:37,91,38,1161,3169,SYN,61,85,TCP,Port Scanning
286,131.13.34.197,9d:ef:d9:ba:86:9f,d2:ad:6d:6b:f8:bc,57,42,922,1233,FIN,8,3,UDP,Normal
287,249.255.224.148,68:48:42:f5:60:71,75:aa:e7:6f:ac:87,57,12,453,1948,SYN,19,6,ICMP,Normal
288,192.168.216.107,b4:bc:5b:90:d0:e0,c6:64:f8:60:e8:96,17,12.14,2592,739.11,SYN,3,9,TCP,Normal
289,131.39.95.3,c8:2c:a5:4a:18:a3,ed:12:81:76:63:28,63,6,1840,514,NONE,3,3,ARP,ARP Poisoning
290,107.244.125.219,17:b2:f9:cd:fe:8c,f2:e2:06:60:3c:36,489,21,16118,4533,SYN,197,7,TCP,Brute Force
291,85.91.3.35,d9:2d:c4:35:fe:aa,e9:af:fc:b4:ac:c6,286,21,8816,1844,SYN,30,74,TCP,Port Scanning
292,67.87.190.192,7b:d9:34:90:1b:03,77:ea:35:fc:12:72,202,24,6344,14877,ACK,196,6,TCP,Brute Force
293,192.168.248.94,dd:ce:90:fa:28:b7,e4:1d:8b:d9:70:54,10,2.01,1325,209.26,,0,0,ARP,Normal
294,92.159.4.133,a6:76:d3:c6:db:20,39:32:86:c3:56:25,64,23,611,189,PSH,16,13,TCP,Normal
295,215.57.150.33,f0:bf:99:5a:2c:7e,16:aa:9f:9c:2d:eb,45,32,4002,507,RST,1,5,ICMP,Normal
296,110.111.15.134,4a:77:82:b5:1b:74,d4:74:33:4d:bb:46,71,15,1711,50,NONE,1,3,ARP,ARP Poisoning
297,192.168.224.237,b5:83:13:f9:62:d8,75:1c:b9:b4:64:17,4,3.06,1044,230.68,,0,0,ARP,Normal
298,192.168.25.234,27:7e:54:07:21:f0,08:c0:38:e4:41:b4,8,1.99,1574,381.04,,0,0,ARP,Normal
299,221.40.83.183,45:ff:28:24:e8:3c,2d:6c:8d:0d:a5:42,2873,737,170283,68364,ACK,8,3,TCP,DDoS
300,57.10.250.88,a6:c5:c0:e8:15:67,cd:70:a3:d1:b2:7a,141,11,9725,2180,SYN,90,96,TCP,Port Scanning
301,188.29.82.103,e6:a3:6d:d0:50:74,91:7a:07:05:14:3e,99,48,3464,635,FIN,19,2,UDP,Normal
302,102.29.121.160,12:05:56:a3:af:e0,ca:b9:c5:96:ab:79,414,47,29592,2979,,75,2,ARP,ARP Poisoning
303,80.187.162.195,46:36:54:02:e4:64,d8:dd:0d:c0:81:43,21,10,1680,760,NONE,4,1,ARP,ARP Poisoning
304,22.71.3.16,6c:31:bb:4e:2b:fa,1c:9a:bd:8e:f1:42,1328,268,190863,78755,NONE,6,9,ICMP,DDoS
305,92.170.14.189,24:58:f8:0e:51:fc,bb:cf:d4:45:db:0f,300,20,83800,3642,,183,2,ARP,ARP Poisoning
306,21.218.221.89,6c:ba:a3:37:8d:b4,e6:3e:ad:43:35:57,4150,298,103597,110835,NONE,3,6,TCP,DDoS
307,237.64.164.62,dc:03:86:b8:45:50,7a:80:36:49:c7:6f,358,43,21942,4441,,167,1,ARP,ARP Poisoning
308,192.168.83.253,5a:1e:e0:df:0d:02,5b:13:29:9f:70:62,42,3.83,3922,68.87,ACK,1,1,UDP,Normal
309,82.205.150.235,c4:b7:b3:0c:0e:0b,33:54:47:0c:64:c6,341,43,39520,3918,,83,3,ARP,ARP Poisoning
310,226.243.71.149,19:a0:a8:cc:b5:d3,4a:a0:a4:e5:98:ef,3029,456,132798,110579,ACK,9,1,TCP,DDoS
311,212.86.154.230,9e:42:41:cf:6e:ce,d7:50:65:0f:1b:ad,491,21,44315,2026,,52,2,ARP,ARP Poisoning
312,216.137.34.251,d2:85:8b:a2:0a:f0,7a:25:6c:bf:f2:cc,43,7,1681,101,NONE,4,3,ARP,ARP Poisoning
313,77.99.74.38,0f:fe:2e:65:1d:d0,18:67:4a:7d:93:6b,57,10,895,910,NONE,3,1,ARP,ARP Poisoning
314,132.118.65.218,86:d2:24:75:68:62,b6:e0:92:f6:93:8b,290,7,6202,4329,SYN,66,69,TCP,Port Scanning
315,252.118.222.90,05:a0:07:c6:17:e2,65:1b:8f:4f:82:8e,124,63,10942,13391,ACK,166,5,TCP,Brute Force
316,241.153.51.203,06:66:5b:f7:f0:f3,1b:a7:ab:e7:71:77,82,10,969,605,NONE,3,1,ARP,ARP Poisoning
317,154.170.172.203,f5:ed:ec:7e:f9:d9,f8:66:7c:b6:90:64,105,41,3746,2489,SYN,27,76,TCP,Port Scanning
318,172.231.73.27,28:cd:b1:6d:9d:25,d6:76:b9:cd:b9:1b,69,7,3042,564,SYN,19,14,ICMP,Normal
319,7.147.186.6,70:cb:e0:2c:92:26,2f:38:e4:3b:f7:23,54,49,9214,266,SYN,78,46,TCP,Port Scanning
320,155.151.7.116,87:a6:c9:4b:14:47,33:88:32:8c:52:73,321,84,13631,5904,ACK,90,4,TCP,Brute Force
321,215.202.245.34,a6:0e:1b:bc:f9:7b,79:ce:f7:f7:7c:a9,51,18,1327,128,NONE,1,1,ARP,ARP Poisoning
322,181.82.72.117,97:3b:f4:38:70:24,06:1a:f5:ef:c0:30,74,41,4757,3952,SYN,49,24,TCP,Port Scanning
323,82.203.184.229,63:bf:ae:60:be:02,b2:09:20:f8:6f:f2,1928,393,119449,86802,NONE,6,5,TCP,DDoS
324,9.88.210.112,02:7e:3e:df:96:58,9e:37:50:77:e2:9d,169,60,5938,5128,SYN,108,9,TCP,Brute Force
325,120.5.57.5,9d:e0:6c:39:b6:a2,07:24:e7:b8:f4:bb,57,34,8544,4202,SYN,49,32,TCP,Port Scanning
326,35.12.128.244,59:fc:5e:2b:3c:b8,d4:bb:d6:37:fa:b0,60,12,1225,93,NONE,4,4,ARP,ARP Poisoning
327,67.134.188.234,b0:d2:21:3a:1c:31,0b:6c:84:86:52:a1,76,3,753,813,URG,18,12,TCP,Normal
328,84.89.16.219,6f:02:df:bc:11:ec,05:c9:17:84:73:5c,322,40,86618,2591,,102,5,ARP,ARP Poisoning
329,115.55.21.139,d5:9e:ef:8f:55:a1,d9:16:e0:27:99:96,1631,910,166622,143744,ACK,4,1,UDP,DDoS
330,255.128.148.153,64:1a:ed:86:f4:68,a3:e0:ea:33:fe:5d,3617,517,74987,107200,SYN,3,1,TCP,DDoS
331,236.239.249.98,a7:65:89:6f:07:2c,b1:47:d3:fe:9b:58,67,16,4559,4813,SYN,25,42,TCP,Port Scanning
332,141.25.102.223,fe:55:ae:1b:0e:27,f7:a8:96:eb:0c:f8,2417,743,128634,140111,SYN,3,3,UDP,DDoS
333,95.151.204.64,4c:25:d2:f4:aa:ad,a3:4c:64:39:6f:c5,77,17,479,721,NONE,17,18,UDP,Normal
334,238.211.127.145,c3:69:71:9b:36:0e,13:9e:20:2e:ec:0c,109,31,873,2784,SYN,23,44,TCP,Port Scanning
335,75.78.179.91,f2:a8:f1:fb:a8:ba,e3:b9:5e:e4:df:76,371,33,3532,1620,SYN,66,3,TCP,Brute Force
336,15.109.111.20,29:89:95:82:ef:a4,71:60:f7:ba:bb:5b,33,17,272,539,NONE,4,3,ARP,ARP Poisoning
337,237.155.42.68,54:f1:b0:61:55:12,ca:e1:1d:2c:0a:c4,1756,862,144374,112882,SYN,3,1,TCP,DDoS
338,192.168.21.206,c7:10:bd:24:c5:4d,52:46:6c:b6:69:43,14,2.88,1174,847.16,,0,5,TCP,Normal
339,237.124.197.244,24:a9:4e:97:73:77,ee:18:d9:9d:5f:1e,95,48,121,135,PSH,1,16,TCP,Normal
340,34.225.204.230,32:23:aa:27:b2:9e,f6:d9:62:0f:74:98,4921,258,68275,69464,ACK,4,8,TCP,DDoS
341,192.168.23.222,50:b1:18:d5:93:1d,be:41:a5:fa:c7:72,16,1.24,811,309.51,,0,0,ARP,Normal
342,247.178.78.157,85:20:d4:79:73:39,b2:58:86:7b:75:4f,310,61,5294,14795,SYN,145,4,TCP,Brute Force
343,170.77.128.186,2e:df:c8:c5:51:2d,43:8f:af:1a:dd:34,91,7,1363,715,NONE,4,1,ARP,ARP Poisoning
344,151.113.170.166,e8:fd:14:eb:03:9f,24:30:aa:c4:6d:2c,167,55,12902,9335,SYN,135,7,TCP,Brute Force
345,192.168.163.199,ac:22:fe:e3:58:28,70:15:3f:28:f4:93,46,9.83,3613,730.68,SYN,5,1,TCP,Normal
346,204.23.187.146,ce:86:17:25:28:f9,1a:45:58:3b:65:a5,329,84,13260,3767,SYN,131,4,TCP,Brute Force
347,181.187.134.244,d4:38:9f:cb:aa:eb,4c:a1:02:17:c4:60,438,14,28222,3000,,116,2,ARP,ARP Poisoning
348,191.219.45.188,60:97:65:b0:0e:3c,12:ad:91:d0:43:c7,402,18,7035,3065,ACK,135,7,TCP,Brute Force
349,136.243.3.119,43:00:97:08:a5:f9,e3:c7:76:fe:8d:e7,303,10,81720,4206,,83,4,ARP,ARP Poisoning
350,192.168.180.231,16:c1:0d:e3:57:bd,57:6c:88:e3:5b:07,15,0.97,574,493.05,,0,0,ARP,Normal
351,6.149.188.238,32:f9:69:f8:a6:a4,71:35:8e:79:8d:85,71,16,1086,945,PSH,15,2,UDP,Normal
352,179.139.58.182,c9:30:66:20:af:ba,16:29:4d:8d:d3:22,67,7,2100,1595,NONE,19,13,ICMP,Normal
353,227.105.89.63,77:e7:dc:e5:d8:18,0b:37:e5:09:1f:08,3324,563,86318,123944,NONE,7,5,TCP,DDoS
354,27.156.119.26,b9:dc:5f:c3:1f:4c,a2:8c:28:17:61:5b,84,47,8812,2024,SYN,81,67,TCP,Port Scanning
355,219.85.162.43,59:2d:7c:2d:fc:d2,2a:fb:04:2a:43:69,297,18,75291,2585,,73,1,ARP,ARP Poisoning
356,192.168.83.193,cb:6b:1c:60:de:10,f5:64:77:f5:e1:30,12,4.79,845,198.51,,0,0,ARP,Normal
357,89.179.66.119,1f:68:4a:e2:48:1a,be:e1:09:94:46:7a,252,13,2293,2643,SYN,22,29,TCP,Port Scanning
358,159.128.140.152,05:41:6f:c8:41:78,48:26:f3:83:0a:05,1515,792,136457,67751,SYN,2,8,TCP,DDoS
359,19.125.37.224,9e:ac:f4:97:b3:ad,28:cd:22:f3:79:57,4962,228,165695,55719,ACK,5,7,TCP,DDoS
360,165.69.76.240,7d:9b:fa:7a:8a:2f,36:be:b0:f3:d5:72,4548,608,122415,42025,ACK,1,4,TCP,DDoS
361,79.233.11.8,4a:c1:38:61:1f:4a,cd:ec:36:cf:d3:f1,36,3,1258,153,NONE,2,4,ARP,ARP Poisoning
362,97.135.35.63,ef:c3:c7:28:ae:69,c5:98:c5:3a:61:f1,261,70,19587,7888,SYN,151,4,TCP,Brute Force
363,208.207.74.32,55:2f:f0:2e:d9:e7,57:f3:33:6c:d4:5d,64,1,655,1993,PSH,18,5,ICMP,Normal
364,139.157.129.206,c8:4f:2d:55:c4:fe,2e:79:d2:ac:e1:39,4290,365,55966,38588,NONE,4,6,TCP,DDoS
365,83.169.30.122,23:74:71:ef:8f:2a,6b:0f:ef:8f:80:85,65,37,4843,595,ACK,8,11,ICMP,Normal
366,203.240.37.62,01:88:b3:13:ed:a1,40:60:8b:d7:51:5a,1371,470,119600,51383,ACK,8,9,UDP,DDoS
367,11.140.139.231,5f:1f:5b:64:a0:db,92:28:43:ec:b1:36,3917,586,183304,114346,ACK,6,5,UDP,DDoS
368,192.145.6.203,59:0c:c0:41:5f:75,ef:8b:79:ee:0a:81,422,23,23904,2931,,41,1,ARP,ARP Poisoning
369,192.168.179.221,97:99:7d:67:ff:f6,1e:2a:26:ca:cb:ba,13,0.59,63,446.84,,0,0,ARP,Normal
370,169.135.146.162,82:cf:9c:0d:99:4a,3f:eb:92:31:10:ea,448,61,12046,13137,SYN,84,6,TCP,Brute Force
371,48.80.204.154,0d:e4:73:b0:f3:d1,5c:e5:0a:57:bb:29,225,14,13125,13206,ACK,73,7,TCP,Brute Force
372,98.206.220.43,68:64:99:b5:41:ec,a4:bc:2c:15:d6:6a,230,15,49520,2089,,136,4,ARP,ARP Poisoning
373,255.252.217.164,da:ad:2f:0b:53:ba,86:03:66:10:10:75,27,21,3195,724,NONE,2,4,TCP,Normal
374,255.75.179.42,44:c4:21:b4:35:91,d4:f4:90:b4:0f:03,67,10,1921,304,NONE,3,3,ARP,ARP Poisoning
375,238.10.108.159,7a:81:3f:e9:ae:dd,ff:57:09:df:ae:e0,54,17,747,977,NONE,3,3,ARP,ARP Poisoning
376,44.17.16.122,d8:77:e7:47:a6:8d,ec:b5:49:73:85:a9,250,29,8598,8580,SYN,184,5,TCP,Brute Force
377,137.35.252.22,ae:3d:c5:c1:f7:77,af:88:d5:8f:f0:88,429,85,6630,6107,ACK,67,1,TCP,Brute Force
378,153.115.156.57,ec:5b:97:36:47:49,ba:8e:fd:a3:41:fa,136,8,6418,2485,SYN,24,83,TCP,Port Scanning
379,98.51.11.61,cb:4a:d6:80:8d:40,c0:4e:9d:71:db:58,37,23,3135,380,FIN,11,15,UDP,Normal
380,203.37.203.38,45:39:78:2a:4e:64,53:55:97:88:3a:39,40,20,176,312,FIN,3,9,ICMP,Normal
381,161.92.139.84,43:1d:ed:e8:e4:27,18:74:b8:80:7f:1f,68,14,1640,581,NONE,2,3,ARP,ARP Poisoning
382,243.110.247.154,58:51:6f:b4:15:2a,3e:76:d3:59:cf:9b,33,44,1868,1308,FIN,13,14,UDP,Normal
383,128.251.77.108,df:30:bc:a0:2c:0a,b3:4d:5e:79:ca:c2,134,27,18650,9866,SYN,90,1,TCP,Brute Force
384,192.168.188.128,e1:dd:8d:ab:10:73,21:7d:42:c2:b9:97,17,3.28,1438,319.91,,0,0,ARP,Normal
385,75.21.136.199,ff:a2:0a:26:31:2d,90:e6:8d:ad:46:a2,3795,473,124539,21280,SYN,8,9,UDP,DDoS
386,84.51.85.165,b4:5a:4a:52:96:ac,a4:52:3d:58:03:8b,365,45,24184,3701,,45,5,ARP,ARP Poisoning
387,214.0.44.97,52:7c:a7:1b:06:55,63:de:75:c8:42:9c,4960,257,79212,100261,SYN,3,7,UDP,DDoS
388,33.195.83.6,a7:9e:bf:9a:eb:57,43:74:79:50:d9:f1,246,41,8933,2888,SYN,119,4,TCP,Brute Force
389,142.127.113.242,e2:b0:36:09:45:f3,40:a3:00:cd:19:cf,217,19,5712,6622,SYN,57,9,TCP,Brute Force
390,149.38.230.79,b5:76:2a:ab:81:9c,09:e9:26:a1:5b:c3,54,10,843,636,NONE,4,2,ARP,ARP Poisoning
391,100.76.49.247,26:0d:61:db:b6:e0,fb:2e:81:3e:ec:ec,138,34,59311,2624,,137,5,ARP,ARP Poisoning
392,110.35.238.110,20:b6:4b:85:dc:d4,7c:1a:c3:af:40:97,149,11,3511,650,NONE,54,27,TCP,Port Scanning
393,58.198.251.101,08:c5:50:b7:00:02,c3:0e:10:48:6c:c1,1861,329,73066,90838,SYN,9,3,ICMP,DDoS
394,192.168.155.208,3f:82:3f:fd:d6:91,71:8c:c6:3a:69:dc,18,4.85,1753,443.58,,0,0,ARP,Normal
395,249.122.224.62,d2:85:fd:18:1e:80,5e:58:29:62:8a:c3,56,14,3362,1801,ACK,2,1,UDP,Normal
396,252.162.161.195,1f:4a:5b:8d:cc:52,46:12:ca:e0:44:e3,89,16,1664,492,NONE,3,2,ARP,ARP Poisoning
397,101.32.224.75,40:30:dc:8c:13:80,6b:d1:0d:72:03:b3,137,30,10981,7960,SYN,161,6,TCP,Brute Force
398,209.149.92.51,a8:03:33:45:da:4a,3d:4b:e5:27:61:a4,1099,245,180332,95691,SYN,6,2,TCP,DDoS
399,33.138.6.94,75:9f:91:4a:78:68,98:be:fb:10:b5:bc,3679,951,65011,87073,SYN,9,7,TCP,DDoS
400,254.109.153.163,23:0f:56:0f:b4:9d,40:ef:1c:89:c1:87,143,26,77787,2896,,76,5,ARP,ARP Poisoning
401,109.101.63.27,0b:f8:af:1c:d1:35,36:c5:5b:a4:83:37,85,3,1705,121,NONE,1,1,ARP,ARP Poisoning
402,61.78.73.116,f0:cf:b2:0f:61:b9,59:4e:f3:b5:13:fb,149,83,10597,6069,SYN,198,9,TCP,Brute Force
403,143.153.198.105,f0:a6:19:ea:af:fa,37:bd:58:63:1c:3d,35,6,940,111,NONE,2,2,ARP,ARP Poisoning
